"Book Title","ISBN","Amazon URL","GoodReads Description"
"Kelroy","9780195077032","https://www.goodreads.com/buy_buttons/12/follow?book_id=637091&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Early American Women Writers series offers rare works of fiction by eighteenth- and nineteenth century women, each reprinted in its entirety, each introduced by Cathy N. Davidson, who places it in an historical and literary perspective. Ranging from serious cautionary tales about moral corruption to amusing and trenchant social satire, these novels provide today's reader with a unique window into the earliest American popular fiction and way of life. Set in Philadelphia, elroy focuses on the limited options for women in early nineteenth century America. The plot revolves around the dilemma of Mrs. Hamilton, who is suddenly left penniless by the unexpected death of her wealthy husband. Not willing to live in poverty, Mrs. Hamilton sees as her only available recourse her two unmarried daughters. As the daughters make the rounds of the marriage market and suffer the machinations of their mother, Kelroy exposes the contradictions of class interest and the profound limitations women suffered in the political and social economies of the early Republican years. This is the first time Rebecca Rush's novel has been available since the printing of the original, single edition in 1812. With an illuminating introduction by Dana D. Nelson, this exceptional novel is certain to shed new light on the role of women, as well as the state of fiction, in early America."
"The Deserted House","9781409936688","https://www.goodreads.com/buy_buttons/15/follow?book_id=6383520&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Ernst Theodor Amadeus (ne Wilhelm) Hoffmann (1776- 1822), better known by his pen name E. T. A. Hoffmann, was a German Romantic author of fantasy and horror, a jurist, composer, music critic, draftsman and caricaturist. He is the subject and hero of Jacques Offenbach[s famous but fictional opera The Tales of Hoffmann. Hoffmann[s stories were tremendously influential in the 19th century, and he is one of the key authors of the Romantic movement. Between 1781 and 1792 he attended the Lutheran school or Burgschule, where he made good progress in classics. Ernst showed great talent for piano-playing, and busied himself with writing and drawing. The provincial setting was not, however, conducive to technical progress, and despite his many-sided talents he remained relatively ignorant, both of classical forms and of the new artistic ideas that were then developing in Germany. He had however read Schiller, Goethe, Swift, Sterne, Rousseau, and Jean Paul, and wrote part of a novel called Der Geheimnisvolle. His works include: Mlle de Scuderi, The Golden Flower Pot, The Sand-Man and Other Stories and The Devil[s Elixir."
"Der Sandmann","9783458326342","https://www.goodreads.com/buy_buttons/12/follow?book_id=680596&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Unter Hoffmanns Werken hat Der Sandmann das weitaus grÃ¶Ãte Interesse gefunden. Sein Grundproblem ist die Selbstverfallenheit des Menschen, der aus dem GefÃ¤ngnis seines Ichs nicht mehr herausfindet, deshalb in seinen Lebensbeziehungen, vor allem in seiner Liebesbindung tragisch scheitert und am Ende sich selbst zerstÃ¶ren muÃ."
"Self-Control","9781486490646","https://www.goodreads.com/buy_buttons/15/follow?book_id=17677644&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Finally available, a high quality book of the original classic edition of Self-control. It was previously published by other bona fide publishers, and is now, after many years, back in print. This is a new and freshly published edition of this culturally important work by Mary Brunton, which is now, at last, again available to you.Get the PDF and EPUB NOW as well. Included in your purchase you have Self-control in EPUB AND PDF format to read on any tablet, eReader, desktop, laptop or smartphone simultaneous - Get it NOW.Enjoy this classic work today. These selected paragraphs distill the contents and give you a quick look inside Self-control:Look inside the book:The latter virtue became daily more necessary, for mismanagement had now brought her mother's fortune almost to a close; and Captain Montreville, while he felt that she was injuring his child, could not prevail on himself to withhold from Lady Harriet the control of what he considered her own, especially as her health was such as to afford a plea for indulgence. ...Unmindful of the feeling of humiliation that makes the moment of such a confession, of all others, the least favourable to a lover's boldness, Hargrave poured forth the most vehement expressions of passion; while, shrinking into herself, Laura now first observed, that the shades of evening were closing fast, while their lonely path led through a wood that climbed the rocky hill.-She stopped.-'I must return, ' said she, 'my father will be anxious for me at this hour.'-'Talk not now of returning, ' cried Hargrave impetuously, 'trust yourself to a heart that adores you."
"The Passions","9780405060137","https://www.goodreads.com/buy_buttons/12/follow?book_id=1389394&ref=x_gr_w_bb&tag=x_gr_w_bb-20",""
"St. Irvyne","9781419148712","https://www.goodreads.com/buy_buttons/15/follow?book_id=6910000&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Wolfstein involuntarily shuddered.-- Cavigni quaffed the liquor to the dregs --the cup fell from his trembling hand. The chill dew of death sat upon his forehead: in terrific convulsion he fell headlong; and, inarticulately uttering ""I am poisoned,"" sank seemingly lifeless on the earth. Sixty robbers at once rushed forward to raise him; and, reclining in their arms, with an horrible and harrowing shriek, the spark of life fled from his body for ever. A robber, skilled in surgery, opened a vein; but no blood followed the touch of the lancet. --Wolfstein advanced to the body, unappalled by the crime which he had committed."
"Dichtung und Wahrheit I & II (Werke, Volume 8)","9783895086694","https://www.goodreads.com/buy_buttons/15/follow?book_id=3048058&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20",""
"Zastrozzi","9781843910299","https://www.goodreads.com/buy_buttons/12/follow?book_id=905394&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Zastrozzi, Shelleyâs first published novel, is a work of pure Gothic fantasy, offering many glimpses of the authorâs nascent poetic genius. Zastrozzi, the arch-villain of the tale, is sworn to avenge the wrongs done to his mother. Prepared to go to any lengths to execute his horrific plans, he enlists the help of the willing Matilda. Together, they vow to destroy Verezzi and Julia, the subjects of their wrath, and embark upon a fateful chain of events that can lead only to catastrophe."
"Eighteen Hundred and Eleven","9781406507713","https://www.goodreads.com/buy_buttons/15/follow?book_id=269526&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","By the English poet and author, this is her longest poem, giving a gloomy view of the existing state and future prospects of Britain."
"The Giaour: A Fragment of a Turkish Tale","9781425035624","https://www.goodreads.com/buy_buttons/12/follow?book_id=1330217&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The narrative poem is set in the time of Moslem rule. The story is narrated from three different point of views. It is a tale of love, revenge and repentance. Almost fragmentary, it is brimming with adventure and courage that leads a slave to fight a lord."
"A New View of Society and Other Writings","9780140433487","https://www.goodreads.com/buy_buttons/6/follow?book_id=804738","In his early works Owen argues that, since individuals are wholly formed by their environment, education is the crucial factor in transforming them. Later he came to adopt far more radical positions, proposing nothing less than 'the emancipation ofmankind' and the creation of a 'new moral world', a full-scale reorganization of British society, major reforms of working practices and the Poor Laws and the establishment of co-operative model."
"On the Fourfold Root of the Principle of Sufficient Reason","9781602063587","https://www.goodreads.com/buy_buttons/15/follow?book_id=1418262&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","A disciple of Immanuel Kant, Arthur Schopenhauer took the Kantian concept that all knowledge derives from experience and broadened it to conclude that our experience of the world is necessarily subjective and influenced by our own intellect and biases, and that reality is but an extension of our own will. This is the basis of all of Schopenhauer's thinking, and here, he offers an essential foundation for understanding and appreciating all of his work. First produced as his doctoral dissertation in 1813, these two essays-""On the Fourfold Root of the Principle of Sufficient Reason"" and ""On the Will in Nature""-were revised and published by the author in 1847; this 1889 edition represents its first translation into the English language. Students of philosophy and of 19th-century culture will find this a demanding but satisfying read. The writings of German philosopher ARTHUR SCHOPENHAUER (1788-1860) were a profound influence on art and aesthetics, music and literature in the 19th century. Among his many writings, The World as Will and Idea (1819) is considered his masterpiece."
"The Black Dwarf","9781582012414","https://www.goodreads.com/buy_buttons/12/follow?book_id=514667&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Black Dwarf is set in the immediate aftermath of the Union between England and Scotland in 1707. The political action is centred on the first uprising to be attempted by Jacobites after the Union, the aborted landing of the exiled James Francis Edward Stuart and	a large French fleet in March 1708.The dwarf of the title is Sir Edward Mauley, who, in his youth, has embraced the quarrel of his friend and kinsman Richard Vere, killing his rival the Laird of Earnscliff. While imprisoned for manslaughter, he learns that Vere has betrayed him by marrying his intended bride. How does the dwarf plan to take vengeance?"
