"Book Title","ISBN","Amazon URL","GoodReads Description"
"Brave and Bold","9781421814520","https://www.goodreads.com/buy_buttons/12/follow?book_id=3527884&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Purchase one of 1st World Library's Classic Books and help support our free internet library of downloadable eBooks. Visit us online at www.1stWorldLibrary.ORG - - The main schoolroom in the Millville Academy was brilliantly lighted, and the various desks were occupied by boys and girls of different ages from ten to eighteen, all busily writing under the general direction of Professor George W. Granville, Instructor in Plain and Ornamental Penmanship. Professor Granville, as he styled himself, was a traveling teacher, and generally had two or three evening schools in progress in different places at the same time. He was really a very good penman, and in a course of twelve lessons, for which he charged the very moderate price of a dollar, not, of course, inclu-ding stationery, he contrived to impart considerable instruction, and such pupils as chose to learn were likely to profit by his instructions. His venture in Millville had been unusually successful. There were a hundred pupils on his list, and there had been no disturbance during the course of lessons."
"The Gilded Age","9780812973563","https://www.goodreads.com/buy_buttons/12/follow?book_id=98906&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Arguably the first major American novel to satirize the political milieu of Washington, D.C. and the wild speculation schemes that exploded across the nation in the years that followed the Civil War, The Gilded Age gave this remarkable era its name. Co-written by Mark Twain and Charles Dudley Warner, this rollicking novel is rife with unscrupulous politicians, colorful plutocrats, and blindly optimistic speculators caught up in a frenzy of romance, murder, and surefire deals gone bust. First published in 1873 and filled with unforgettable characters such as the vainglorious Colonel Sellers and the ruthless Senator Dilsworthy, The Gilded Age is a hilarious and instructive lesson in American history.Introduction by Ron PowersIncludes Newly Commissioned Endnotes"
"Christmas at Thompson Hall","9781330124215","https://www.goodreads.com/buy_buttons/15/follow?book_id=26276508&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","This is a 93 page book, containing 17825 words and 2 pictures. Search Inside is enabled for this title. This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
"Dick Sands the Boy Captain (The Extraordinary Voyages, #17)","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=237699&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In 1878 appeared Dick Sands, the epic of the slave trade. This picture of the wilds of Africa, its adventures and its dangers, the savage hunting both of beasts and men, has always been a favorite among Verne's readers.	It contains no marvels, no inventions, but merely, amid stirring scenes and actions seeks to convey two truthful impressions. One is the traveler's teaching the geographical information, the picture of Africa as explorers, botanists, and zoologists have found it. The other is the moral lesson of the awful curse of slavery, its brutalizing, horrible influence upon all who come in touch with it, and the absolutely devastating effect it has had upon Africa itself."
"The Suicide Club","9780486414164","https://www.goodreads.com/buy_buttons/15/follow?book_id=143474&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Short story trilogy involving a club for people who wish to end their lives. The ""Story of the Young Man with the Cream Tarts,"" ""Story of the Physician and the Saratoga Trunk,"" and ""The Adventure of the Hansom Cab"" chronicle the exploits of Prince Florizel of Bohemia and Colonel Geraldine through some of 19th-century London's most dangerous haunts."
"The Dance of Death","9780781219570","https://www.goodreads.com/buy_buttons/12/follow?book_id=3320421&ref=x_gr_w_bb&tag=x_gr_w_bb-20","General Books publication date: 2009 Original publication date: 1877 Original Publisher: The American News Company Subjects: Waltz Fiction / Classics Fiction / Literary History / General Literary Criticism / General Performing Arts / Dance / General Notes: This is an OCR reprint. There may be typos or missing text. There are no illustrations or an index. When you buy the General Books edition of this book you get free trial access to Million-Books.com where you can select from more than a million books for free. You can also preview the book there."
"Desperate Remedies","9780140435238","https://www.goodreads.com/buy_buttons/12/follow?book_id=297851&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Cytherea has taken a position as lady's maid to the eccentric arch-intriguer Miss Aldclyffe. On discovering that the man she loves, Edward Springrove, is already engaged to his cousin, Cytherea comes under the influence of Miss Aldclyffe's fascinating, manipulative steward Manston.Blackmail, murder and romance are among the ingredients of Hardy's first published novel, and in it he draws blithely on the 'sensation novel' perfected by Wilkie Collins. Several perceptive critics praised the author as a novelist with a future when Desperate Remedies appeared anonymously in 1871. In its depiction of country life and insight into psychology and sexuality it already bears the unmistakable imprint of Hardy's genius.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators."
"The Young Outlaw; or, Adrift in the Streets","9781410103505","https://www.goodreads.com/buy_buttons/15/follow?book_id=6508960&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Horatio Alger, Jr., an author who lived among and for boys and himself remained a boy in heart and association till death, was born at Revere, Massachusetts, January 13, 1834. He was the son of a clergyman, was graduated at Harvard College in 1852, and at its Divinity School in 1860 and was pastor of the Unitarian Church at Brewster, Mass., in 1862-66. In the latter year he settled in New York and began drawing public attention to the condition and needs of street boys. He mingled with them, gained their confidence showed a personal concern in their affairs, and stimulated them to honest and useful living. With his first story he won the hearts of all red-blooded boys everywhere, and of the seventy or more that followed over a million copies were sold during the author's lifetime. In his later life he was in appearance a short, stout, bald-headed man, with cordial manners and whimsical views of things that amused all who met him. He died at Natick, Mass., July 18, 1899. Mr. Alger's stories are as popular now as when first published, because they treat of real live boys who were always up and about-just like the boys found everywhere to-day. They are pure in tone and inspiring in influence, and many reforms in the juvenile life of New York may be traced to them."
"Helena","9788477690511","https://www.goodreads.com/buy_buttons/15/follow?book_id=425809&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","O trÃ¡gico envolvimento amoroso entre Helena e EstÃ¡cio, supostamente irmÃ£os, Ã© o assunto desta obra publicada em 1876. Da fase romÃ¢ntica de Machado de Assis, o romance destaca-se pelo suspense e pela surpresa, que mantÃªm o leitor intrigado atÃ© a Ãºltima pÃ¡gina."
"History of a Crime","9780898754131","https://www.goodreads.com/buy_buttons/12/follow?book_id=2097052&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Victor-Marie Hugo (1802-1885) was a French poet, playwright, novelist, essayist, visual artist, statesman, human rights campaigner, and perhaps the most influential exponent of the Romantic movement in France. In France, Hugo's literary reputation rests primarily on his poetic and dramatic output and only secondarily on his novels. Among many volumes of poetry, Les Contemplations and La L"
"The Young Miner, or Tom Nelson Out West","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=25740214&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Horatio Alger, Jr. (1832-1899) was a 19th-century American author who wrote approximately 135 novels. Many of his works have been described as rags to riches stories, illustrating how down-and-out boys might be able to achieve the American Dream of wealth and success through hard work, courage, determination, and concern for others. He is noted as a significant figure in the history of American cultural and social ideals, even though his novels are rarely read these days. After attending Harvard Divinity School from 1857 to 1860, he took a ten-month tour of Europe and produced works of a patriotic nature. Alger's empathy with the young working men, coupled with the moral values he learned at home, formed the basis of the first novel in his Ragged Dick (1867). The book was an immediate success, spurring a vast collection of sequels and similar novels, including Luck and Pluck (1869) and Tattered Tom (1871). Amongst his other works are Five Hundred Dollars; or, Jacob Marlowe's Secret (1890) and The Young Acrobat of the Great North American Circus (1900)."
"Bound to Rise; Or, Up the Ladder","9781425018375","https://www.goodreads.com/buy_buttons/15/follow?book_id=6730614&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","It was not until evening that Harry had a chance to look at his prize. It was a cheap book, costing probably not over a dollar; but except his school-books, and a ragged copy of Robinson Crusoe, '' it was the only book that our hero possessed. So our young hero looked forward with great joy to the pleasure of reading his new book. He did not know much about Benjamin Franklin, but had a vague idea that he was a great man."
