"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"The Thousand Autumns of Jacob de Zoet","9781400065455","4.03","David Mitchell","English","479","Random House","June 29th 2010","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Japan', 'Historical']","https://www.goodreads.com/book/show/7141642-the-thousand-autumns-of-jacob-de-zoet"
"Shadow and Bone (Grisha Verse, #1)","9780805094596","4.05","Leigh Bardugo","English","358","Henry Holt and Company","June 5th 2012","['Fantasy', 'Young Adult', 'Young Adult', 'Young Adult Fantasy', 'Romance']","https://www.goodreads.com/book/show/10194157-shadow-and-bone"
"Hex Hall (Hex Hall, #1)","9781423121305","3.96","Rachel Hawkins","English","323","Hyperion Book CH","March 2nd 2010","['Young Adult', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Magic', 'Paranormal', 'Vampires']","https://www.goodreads.com/book/show/5287473-hex-hall"
"Wild: From Lost to Found on the Pacific Crest Trail","9780307592736","3.97","Cheryl Strayed","English","315","Knopf","March 20th 2012","['Nonfiction', 'Autobiography', 'Memoir', 'Travel', 'Biography']","https://www.goodreads.com/book/show/12262741-wild"
"Red Queen (Red Queen, #1)","9780062310637","4.08","Victoria Aveyard","English","383","HarperTeen","February 10th 2015","['Fantasy', 'Young Adult', 'Science Fiction', 'Dystopia', 'Fiction']","https://www.goodreads.com/book/show/22328546-red-queen"
"The Night Circus","9780307744432","4.04","Erin Morgenstern","English","512","Anchor","July 3rd 2012","['Historical', 'Historical Fiction', 'Adult', 'Adult Fiction']","https://www.goodreads.com/book/show/13330943-the-night-circus"
"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)","9780812993295","3.89","Rachel Joyce","English","320","Random House","July 24th 2012","['Contemporary', 'Fiction', 'European Literature', 'British Literature', 'Adult Fiction', 'Book Club', 'Audiobook', 'Adult', 'Novels', 'Literary Fiction', 'Travel']","https://www.goodreads.com/book/show/13227454-the-unlikely-pilgrimage-of-harold-fry"
"The Elite (The Selection, #2)","9780062059963","4.02","Kiera Cass","English","336","HarperTeen","April 23rd 2013","['Young Adult', 'Romance', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/16248068-the-elite"
"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","9780751565355","3.72","John Tiffany","English","343","Little, Brown","July 31st 2016","['Fantasy', 'Fiction', 'Young Adult', 'Plays']","https://www.goodreads.com/book/show/29056083-harry-potter-and-the-cursed-child---parts-one-and-two"
"The Orphan Master's Son","9780812992793","4.07","Adam Johnson","English","443","Random House","January 10th 2012","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Asia', 'Literary Fiction', 'Contemporary', 'Abandoned', 'Literature', 'Audiobook', 'Novels', 'Book Club']","https://www.goodreads.com/book/show/11529868-the-orphan-master-s-son"
"The One (The Selection, #3)","9780007466719","4.21","Kiera Cass","English","323","HarperCollins Children's Books","June 5th 2014","['Young Adult', 'Romance', 'Science Fiction', 'Dystopia', 'Fantasy']","https://www.goodreads.com/book/show/20572939-the-one"
"Red Rising (Red Rising, #1)","9780345539786","4.26","Pierce Brown","English","382","Del Rey (Random House)","January 28th 2014","['Science Fiction', 'Young Adult', 'Fantasy', 'Science Fiction', 'Dystopia', 'Fiction']","https://www.goodreads.com/book/show/15839976-red-rising"
"Fifty Shades of Grey (Fifty Shades, #1)","9781612130293","3.66","E.L. James","English","356","Vintage","May 25th 2011","['Romance', 'Fiction', 'Adult Fiction', 'Erotica', 'Erotica', 'Bdsm', 'Adult']","https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey"
"Champion (Legend, #3)","9780399256776","4.37","Marie Lu","English","369","Putnam Juvenile","November 5th 2013","['Science Fiction', 'Dystopia', 'Young Adult', 'Romance']","https://www.goodreads.com/book/show/14290364-champion"
"Lady Midnight (The Dark Artifices, #1)","9781442468351","4.46","Cassandra Clare","English","698","Margaret K. McElderry Books","March 8th 2016","['Romance', 'Fantasy', 'Young Adult', 'Paranormal', 'Angels', 'Fantasy', 'Magic', 'Paranormal', 'Vampires', 'Fiction', 'Fantasy', 'Supernatural', 'Paranormal', 'Demons', 'Young Adult', 'Young Adult Fantasy']","https://www.goodreads.com/book/show/25494343-lady-midnight"
"A Little Life","9780385539258","4.28","Hanya Yanagihara","English","720","Doubleday","March 10th 2015","['Fiction', 'Contemporary', 'Literary Fiction']","https://www.goodreads.com/book/show/22822858-a-little-life"
"The Snow Child","9780316175678","3.96","Eowyn Ivey","English","386","Reagan Arthur Books","February 1st 2012","['Fantasy', 'Fiction', 'Historical', 'Fantasy', 'Fairy Tales']","https://www.goodreads.com/book/show/11250053-the-snow-child"
"Prodigy (Legend, #2)","9780399256769","4.28","Marie Lu","English","371","Putnam Juvenile","January 29th 2013","['Young Adult', 'Science Fiction', 'Dystopia', 'Romance']","https://www.goodreads.com/book/show/13414446-prodigy"
"The Song of Achilles","9781408816035","4.28","Madeline Miller","English","352","Bloomsbury Publishing","September 20th 2011","['Historical', 'Historical Fiction', 'Lgbt', 'Fantasy', 'Fantasy', 'Mythology', 'Fiction', 'Romance', 'Historical']","https://www.goodreads.com/book/show/11250317-the-song-of-achilles"
"Obsidian (Lux, #1)","9781620610077","4.23","Jennifer L. Armentrout","English","335","Entangled Teen","May 8th 2012","['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Fantasy', 'Science Fiction', 'Aliens', 'Science Fiction', 'Romance', 'Paranormal Romance']","https://www.goodreads.com/book/show/12578077-obsidian"
"The Invention of Wings","9780670024780","4.23","Sue Monk Kidd","English","384","Viking Books","January 7th 2014","['Historical', 'Historical Fiction', 'Fiction', 'Book Club']","https://www.goodreads.com/book/show/18079776-the-invention-of-wings"
"Passion (Fallen, #3)","9780385739160","3.89","Lauren Kate","English","420","Delacorte Press","June 14th 2011","['Young Adult', 'Paranormal', 'Angels', 'Fantasy', 'Fantasy', 'Paranormal', 'Romance']","https://www.goodreads.com/book/show/9369720-passion"
"Inheritance (The Inheritance Cycle, #4)","9780375856112","4.09","Christopher Paolini","English","849","Alfred A. Knopf","November 8th 2011","['Fantasy', 'Young Adult', 'Fantasy', 'Dragons', 'Fiction']","https://www.goodreads.com/book/show/7664041-inheritance"
"The Silkworm (Cormoran Strike, #2)","9780316206877","4.04","Robert Galbraith","English","455","Mulholland Books","June 24th 2014","['Mystery', 'Fiction', 'Mystery', 'Crime', 'Thriller']","https://www.goodreads.com/book/show/18214414-the-silkworm"
"Burial Rites","9780316243919","4.02","Hannah Kent","English","336","Little, Brown and Company","September 10th 2013","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Mystery', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/17333319-burial-rites"
"The Golem and the Jinni (The Golem and the Jinni, #1)","9780062110831","4.1","Helene Wecker","English","486","Harper","April 23rd 2013","['Fantasy', 'Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Magical Realism']","https://www.goodreads.com/book/show/15819028-the-golem-and-the-jinni"
"Big Little Lies","9780399167065","4.22","Liane Moriarty","English","460","Berkley","July 29th 2014","['Mystery', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Fiction', 'Adult']","https://www.goodreads.com/book/show/19486412-big-little-lies"
"The Short Second Life of Bree Tanner (Twilight, #3.5)","9780316125581","3.5","Stephenie Meyer","English","178","Little, Brown and Company","June 5th 2010","['Young Adult', 'Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Fiction']","https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner"
"A Tale for the Time Being","9780670026630","3.98","Ruth Ozeki","English","422","Viking","March 12th 2013","['Fiction', 'Cultural', 'Japan', 'Contemporary', 'Historical', 'Historical Fiction', 'Magical Realism']","https://www.goodreads.com/book/show/15811545-a-tale-for-the-time-being"
"The Reckoning (Darkest Powers, #3)","9781841497129","4.21","Kelley Armstrong","English","391","Orbit","April 6th 2010","['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Supernatural', 'Shapeshifters', 'Werewolves']","https://www.goodreads.com/book/show/6468666-the-reckoning"
"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)","9780062237422","4.17","Veronica Roth","English","43","Katherine Tegen Books","April 23rd 2012","['Young Adult', 'Science Fiction', 'Dystopia', 'Short Stories']","https://www.goodreads.com/book/show/13615258-free-four"
"Saga, Vol. 1 (Saga, #1)","9781607066019","4.23","Brian K. Vaughan","English","160","Image Comics","October 23rd 2012","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/15704307-saga-vol-1"
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened","9781451666175","4.17","Allie Brosh","English","371","Touchstone","October 29th 2013","['Humor', 'Nonfiction', 'Sequential Art', 'Graphic Novels', 'Autobiography', 'Memoir', 'Sequential Art', 'Comics']","https://www.goodreads.com/book/show/17571564-hyperbole-and-a-half"
"The Assassin's Blade (Throne of Glass, #0.1-0.5)","9781408852590","4.47","Sarah J. Maas","English","448","Bloomsbury Childrens","March 4th 2014","['Fantasy', 'Young Adult', 'Romance']","https://www.goodreads.com/book/show/18243700-the-assassin-s-blade"
"The Paris Wife","9780345521309","3.8","Paula McLain","English","314","Ballantine Books","February 27th 2011","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Book Club', 'Cultural', 'France']","https://www.goodreads.com/book/show/8683812-the-paris-wife"
"The Husband's Secret","9780399159343","3.92","Liane Moriarty","English","396","Berkley","July 30th 2013","['Mystery', 'Adult', 'Fiction', 'Audiobook', 'Adult Fiction', 'Contemporary']","https://www.goodreads.com/book/show/17802724-the-husband-s-secret"
"Doctor Sleep (The Shining, #2)","9781476727653","4.1","Stephen King","English","531","Scribner","September 24th 2013","['Horror', 'Fiction', 'Thriller', 'Fantasy']","https://www.goodreads.com/book/show/16130549-doctor-sleep"
"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared","9781843913726","3.82","Jonas Jonasson","English","396","Hesperus Press","July 12th 2012","['Fiction', 'Humor', 'Contemporary']","https://www.goodreads.com/book/show/13486632-the-hundred-year-old-man-who-climbed-out-of-the-window-and-disappeared"
"Is Everyone Hanging Out Without Me?","9780307886262","3.84","Mindy Kaling","English","222","Crown Archetype","November 1st 2011","['Nonfiction', 'Humor', 'Autobiography', 'Memoir', 'Biography']","https://www.goodreads.com/book/show/10335308-is-everyone-hanging-out-without-me"
"Between the World and Me","9780812993547","4.4","Ta-Nehisi Coates","English","152","Spiegel & Grau","July 14th 2015","['Nonfiction', 'Autobiography', 'Memoir', 'Race', 'Social Movements', 'Social Justice']","https://www.goodreads.com/book/show/25489625-between-the-world-and-me"
"Thinking, Fast and Slow","9780374275631","4.1","Daniel Kahneman","English","418","Farrar, Straus and Giroux","October 25th 2011","['Psychology', 'Nonfiction', 'Science', 'Economics', 'Self Help', 'Business']","https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow"
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)","9781619634466","4.71","Sarah J. Maas","English","624","Bloomsbury USA Childrens","May 3rd 2016","['Fantasy', 'Romance', 'Young Adult', 'New Adult']","https://www.goodreads.com/book/show/26073150-a-court-of-mist-and-fury"
"Fifty Shades Darker (Fifty Shades, #2)","9781612130583","3.86","E.L. James","English","532","The Writer's Coffee Shop Publishing House","September 16th 2011","['Romance', 'Fiction']","https://www.goodreads.com/book/show/11857408-fifty-shades-darker"
"Will Grayson, Will Grayson (Will Grayson, Will Grayson, #1)","9780525421580","3.82","John Green","English","310","Dutton Books","April 6th 2010","['Young Adult', 'Contemporary', 'Lgbt', 'Fiction']","https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson"
"The Darkest Minds (The Darkest Minds, #1)","9781423157373","4.24","Alexandra Bracken","English","488","Disney Hyperion","December 18th 2012","['Young Adult', 'Science Fiction', 'Dystopia', 'Fantasy']","https://www.goodreads.com/book/show/10576365-the-darkest-minds"
"A Monster Calls","9781406311525","4.37","Patrick Ness","English","226","Walker Books","September 27th 2011","['Fantasy', 'Young Adult', 'Fiction', 'Horror']","https://www.goodreads.com/book/show/8621462-a-monster-calls"
"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)","9780446563086","3.7","Seth Grahame-Smith","English","336","Grand Central Publishing","March 2nd 2010","['Fiction', 'Historical', 'Historical Fiction', 'Fantasy', 'Horror', 'Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Historical']","https://www.goodreads.com/book/show/7108001-abraham-lincoln"
"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)","9781423160915","4.26","Rick Riordan","English","499","Disney - Hyperion Books","October 6th 2015","['Fantasy', 'Fantasy', 'Mythology', 'Young Adult']","https://www.goodreads.com/book/show/15724396-the-sword-of-summer"
"Uprooted","9780804179034","4.11","Naomi Novik","English","435","Del Rey","May 19th 2015","['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Romance']","https://www.goodreads.com/book/show/22544764-uprooted"
"House Rules","9780743296434","4.01","Jodi Picoult","English","532","Atria Books","March 2nd 2010","['Mystery', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Adult Fiction', 'Adult', 'Fiction', 'Drama', 'Health', 'Aspergers', 'Realistic Fiction', 'Family']","https://www.goodreads.com/book/show/6614960-house-rules"
"The Bone Clocks","9781400065677","3.82","David Mitchell","English","624","Random House","September 2nd 2014","['Fiction', 'Fantasy', 'Science Fiction']","https://www.goodreads.com/book/show/20819685-the-bone-clocks"
"The Scorch Trials (The Maze Runner, #2)","9780385738750","3.93","James Dashner","English","362","Delacorte Press","October 12th 2010","['Young Adult', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/7631105-the-scorch-trials"
"Hollow City (Miss Peregrineâs Peculiar Children, #2)","9781594746123","4.07","Ransom Riggs","English","400","Quirk Books","January 14th 2014","['Young Adult', 'Fiction', 'Fantasy', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/12396528-hollow-city"
"The Invisible Game: The Mindset of a Winning Team","9781517457013","4.55","Zoltan Andrejkovics","English","190","CreateSpace Independent Publishing Platform","May 9th 2016","['Psychology', 'Games', 'Gaming', 'Nonfiction', 'Self Help', 'Sports and Games', 'Sports', 'Leadership']","https://www.goodreads.com/book/show/28051004-the-invisible-game"
"Fifty Shades Freed (Fifty Shades, #3)","9780345803504","3.87","E.L. James","English","579","Vintage Books","April 17th 2012","['Adult Fiction', 'Erotica', 'Fiction', 'Erotica', 'Bdsm', 'Adult', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Romance', 'Contemporary Romance', 'Romance', 'Romance', 'Erotic Romance', 'New Adult']","https://www.goodreads.com/book/show/13536860-fifty-shades-freed"
"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","9780670025817","4.33","Daniel James Brown","English","416","Viking","June 4th 2013","['Nonfiction', 'History', 'Sports and Games', 'Sports', 'Biography', 'Historical']","https://www.goodreads.com/book/show/16158542-the-boys-in-the-boat"
